problem,instance,config_id,seed,status,legal,formal_audit_match,area,aspect_ratio,HPWL,first_feasible_time,evaluations,runtime_seconds,evaluations_per_second,layout_path
Q1,n300,Q1-BT,3315,success,True,True,308904.0,5.188524590163935,0,,100000,408.99218830000063,244.5034474023959,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3315/layout.json
Q1,n300,Q1-BT,3316,success,True,True,310797.0,5.2633744855967075,0,,100000,413.5525496,241.80723851593442,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3316/layout.json
Q1,n300,Q1-BT,3317,success,True,True,315324.0,6.065789473684211,0,,100000,408.1175310000008,245.0274550935667,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3317/layout.json
Q1,n300,Q1-BT,3318,success,True,True,315234.0,7.080568720379147,0,,100000,396.83431780000046,251.99433495164286,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3318/layout.json
Q1,n300,Q1-BT,3319,success,True,True,309000.0,4.944,0,,100000,436.12489320000077,229.29211691234832,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3319/layout.json
Q1,n300,Q1-BT,3320,success,True,True,310982.0,5.930131004366812,0,,100000,423.88845239999955,235.91112103623823,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3320/layout.json
Q1,n300,Q1-BT,3321,success,True,True,315190.0,6.818604651162791,0,,100000,420.56375280000066,237.77607873771058,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3321/layout.json
Q1,n300,Q1-BT,3322,success,True,True,313845.0,5.228571428571429,0,,100000,427.66774929999974,233.82637611481934,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3322/layout.json
Q1,n300,Q1-BT,3323,success,True,True,312201.0,4.010752688172043,0,,100000,452.32767590000094,221.07866780653868,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3323/layout.json
Q1,n300,Q1-BT,3324,success,True,True,303506.0,4.2894736842105265,0,,100000,440.8468186,226.83616118081702,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3324/layout.json
Q1,n300,Q1-BT,3325,success,True,True,313040.0,4.630769230769231,0,,100000,445.8175897000001,224.30698633333887,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3325/layout.json
Q1,n300,Q1-BT,3326,success,True,True,311454.0,5.688034188034188,0,,100000,422.97737700000016,236.41926362411567,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3326/layout.json
Q1,n300,Q1-BT,3327,success,True,True,309424.0,5.6995708154506435,0,,100000,354.39466849999917,282.17128779972103,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3327/layout.json
Q1,n300,Q1-BT,3328,success,True,True,306973.0,4.872509960159363,0,,100000,360.6298315999993,277.29264535973624,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3328/layout.json
Q1,n300,Q1-BT,3329,success,True,True,311131.0,5.356846473029045,0,,100000,356.11582909999925,280.80751213089,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3329/layout.json
Q1,n300,Q1-BT,3330,success,True,True,305915.0,3.5152542372881355,0,,100000,375.57219369999984,266.2603932810802,outputs/q1/_runtime/v3_n300_holdout/n300/Q1-BT/seed_3330/layout.json
