phase,dead_space_ratio,outline_side,cold_success_rate,robust,layout_path,seed,mode,status,legal,HPWL,runtime,evaluations,proposals,accepted,restarts_completed,first_feasible_evaluation,first_feasible_time,formal_audit_match,error
threshold,0.005,420.20766294773824,0.0,False,,2219,cold,no_feasible,False,602040.5,60.00051339995116,7832,7430,1971,2,,,True,
threshold,0.005,420.20766294773824,0.0,False,,2220,cold,no_feasible,False,598010.5,60.00300939986482,7836,7434,2054,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2201,cold,no_feasible,False,585809.0,60.00011870008893,7858,7456,2181,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2202,cold,no_feasible,False,597518.5,60.010013199876994,7732,7330,1927,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2203,cold,no_feasible,False,597856.0,60.0011551999487,7850,7448,1950,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2204,cold,no_feasible,False,580504.5,60.00264719990082,7850,7448,2255,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2205,cold,no_feasible,False,598515.0,60.00276780012064,7775,7373,1948,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2206,cold,no_feasible,False,600376.5,60.002401599893346,7702,7300,1895,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2207,cold,no_feasible,False,596770.5,60.00589959998615,7732,7330,2070,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2208,cold,no_feasible,False,613068.5,60.0059326000046,7803,7401,2058,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2209,cold,no_feasible,False,593466.5,60.002391200046986,7635,7299,1928,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2210,cold,no_feasible,False,596594.0,60.004844000097364,7606,7299,2098,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2211,cold,no_feasible,False,581459.5,60.001867099897936,7619,7299,2065,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2212,cold,no_feasible,False,602041.0,60.00124979997054,7740,7338,2161,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2213,cold,no_feasible,False,611421.5,60.006724999984726,7808,7406,2119,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2214,cold,no_feasible,False,596464.5,60.00332990009338,7667,7299,1838,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2215,cold,no_feasible,False,585266.0,60.00413730018772,7814,7412,2088,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2216,cold,no_feasible,False,594602.0,60.00824379990809,7901,7499,2208,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2217,cold,no_feasible,False,583628.5,60.00621139979921,7799,7397,2058,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2218,cold,no_feasible,False,602083.5,60.00508669996634,7739,7337,1913,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2219,cold,no_feasible,False,599014.0,60.00429919990711,7853,7451,2059,2,,,True,
threshold,0.0,419.1610668943384,0.0,False,,2220,cold,no_feasible,False,598894.0,60.00511349993758,7761,7359,1988,2,,,True,
final,0.075,,,,,2301,final_cold,timeout,True,520824.5,60.0065101000946,8322,7920,748,2,1,0.21899250010028481,True,
final,0.075,,,,,2302,final_cold,timeout,True,522675.5,60.003151800017804,8076,7674,733,2,1,0.18642650009132922,True,
final,0.075,,,,,2303,final_cold,timeout,True,522638.0,60.00424140016548,8077,7675,895,2,1,0.24125540000386536,True,
final,0.075,,,,,2304,final_cold,timeout,True,521695.5,60.0004652000498,8262,7860,691,2,1,0.20667329989373684,True,
final,0.075,,,,,2305,final_cold,timeout,True,521112.5,60.00314879999496,7992,7590,586,2,1,0.1901401998475194,True,
final,0.075,,,,,2306,final_cold,timeout,True,517314.5,60.00540810008533,7913,7511,654,2,1,0.1790791000239551,True,
final,0.075,,,,,2307,final_cold,timeout,True,512504.5,60.004318199818954,8011,7609,669,2,1,0.18726419983431697,True,
final,0.075,,,,,2308,final_cold,timeout,True,516622.0,60.0041175999213,8065,7663,744,2,1,0.19425479997880757,True,
final,0.075,,,,,2309,final_cold,timeout,True,518930.0,60.00104560004547,8004,7602,791,2,1,0.18652370013296604,True,
final,0.075,,,,,2310,final_cold,timeout,True,514299.5,60.00577630009502,7979,7577,652,2,1,0.1948508000932634,True,
final,0.075,,,,,2311,final_cold,timeout,True,522772.0,60.01175499986857,8040,7638,877,2,1,0.1899303998798132,True,
final,0.075,,,,,2312,final_cold,timeout,True,520018.0,60.004830699879676,8168,7766,698,2,1,0.21529159997589886,True,
final,0.075,,,,,2313,final_cold,timeout,True,512427.5,60.00580420019105,8132,7730,696,2,1,0.26600420009344816,True,
final,0.075,,,,E:/2026_chinamcm/outputs/q3/_runtime/v3_n200/runtime/n200/v3_n200_q3-lin/layout.json,2314,final_cold,timeout,True,510627.0,60.004786300007254,8029,7627,610,2,1,0.29587680008262396,True,
final,0.075,,,,,2315,final_cold,timeout,True,520179.5,60.00458599999547,7982,7580,1157,2,1,0.19548929994925857,True,
final,0.075,,,,,2316,final_cold,timeout,True,520791.0,60.0048545000609,8214,7812,646,2,1,0.2071720000822097,True,
final,0.075,,,,,2317,final_cold,timeout,True,512529.5,60.004735599970445,8081,7679,743,2,1,0.23786409990862012,True,
final,0.075,,,,,2318,final_cold,timeout,True,519749.0,60.00502249994315,7979,7577,912,2,1,0.2307538001332432,True,
final,0.075,,,,,2319,final_cold,timeout,True,521085.5,60.00430079991929,8109,7707,641,2,1,0.21294209989719093,True,
final,0.075,,,,,2320,final_cold,timeout,True,520519.5,60.0037972999271,8131,7729,644,2,1,0.21268090000376105,True,
